latitude,longitude,ownership,postNumber,propertyType,totalPrice,usableArea
60.4330012633174,11.0746544065067,Eier (Selveier),2090,,4061486,85
59.2753539759993,5.19138244036082,Eier (Selveier),4275,,3620217,103
58.9569579621257,5.59991894732451,Eier (Selveier),4058,,5446429,187
58.8441620823236,5.72134494781494,Eier (Selveier),4319,,7622622,198
58.9998,5.7272,Eier (Selveier),4085,,4211772,132
58.9187,5.7387,Andel,4020,,7760463,90
58.9124,5.7167,Eier (Selveier),4020,,4357294,143
59.0225042468432,6.04080906178412,Eier (Selveier),4100,,4766170,86
58.7749,5.679,Eier (Selveier),4353,,1293890,126
58.7758,5.8761,Eier (Selveier),4330,,6211170,184
58.7273,5.6519,Eier (Selveier),4344,,7620503,180
59.5018814469245,5.59445588006597,Eier (Selveier),5574,Enebolig,2115000,30
58.4585103093991,6.01297222260436,Eier (Selveier),4370,,4145660,129
58.7751,5.6793,Eier (Selveier),4353,,2733507,134
59.0289,6.0568,Eier (Selveier),4104,,6401616,151
58.9032982003506,6.10481838208793,Eier (Selveier),4110,,3533670,98
59.4178,5.3849,Andel,5563,,5876492,108
59.6541717250538,6.36541955845955,Eier (Selveier),4200,,5460000,216
59.4023,5.3039,Andel,5532,,5471802,106
60.0231,11.1174,Eier (Selveier),2016,,6635691,131
58.9468,5.5819,Eier (Selveier),4056,,7590675,167
59.2595024208871,5.1934184549568,Eier (Selveier),4270,,5340776,112
58.9452109865214,5.704734960366,Eier (Selveier),4021,,11778620,244
60.0644372342249,11.0216340013064,Eier (Selveier),2022,,3424870,
61.0889,10.4835,Eier (Selveier),2614,Leilighet,6447442,110
61.0889,10.4835,Eier (Selveier),2614,Leilighet,5242442,90
60.2652314466507,11.1884593976729,Eier (Selveier),2070,,5813042,154
60.8397460546287,8.63403094582827,Eier (Selveier),3560,,5532500,106
59.7415635279123,11.0198879241943,Eier (Selveier),1914,Rekkehus,5992342,152
59.7381,11.003,Eier (Selveier),1914,,8572359,206
59.9206654754089,11.1921563053614,Eier (Selveier),1900,Rekkehus,5463842,120
59.5421,11.359,Eier (Selveier),1852,,6136342,130
60.1322202978932,9.7779339287578,Andel,3535,,2813190,81
60.48142685856,5.25621655858549,Eier (Selveier),5136,Enebolig,12833670,194
60.832698381135,11.1270911519914,Eier (Selveier),2323,Enebolig,7995000,234
60.6106,12.0058,Andel,2270,Leilighet,3279732,60
58.8495342858376,5.72126187293292,Andel,4319,,4936986,72
59.033,6.0323,Eier (Selveier),4103,,6256663,133
59.0623007467962,5.402509877542,Eier (Selveier),4180,,5495342,187
58.9472744372083,5.58442413681516,Eier (Selveier),4057,,4717960,77
58.7924,5.7209,Eier (Selveier),4353,,607842,60
60.8344412727019,11.1263652163448,Eier (Selveier),2323,Enebolig,6480000,157
58.460199608512,5.96735715866089,Eier (Selveier),4374,,4449413,156
58.9467652852496,5.58366338870629,Eier (Selveier),4057,,7043417,165
59.4039,5.2853,Andel,5529,,5190960,96
58.6813,5.7717,Eier (Selveier),4342,,1887377,74
59.274827748027,5.19172318616263,Eier (Selveier),4275,,3998000,122
59.6106,5.8231,Eier (Selveier),5580,,3009170,76
59.4035,5.2853,Andel,5529,,4965960,100
58.9543029596211,5.74499838067379,Eier (Selveier),4016,,5596886,74
58.4832768756002,5.82898861114248,Eier (Selveier),4364,,4247667,91
58.8546,5.7249,Eier (Selveier),4316,,11613842,208
58.7426458409934,5.63358306884766,Eier (Selveier),4341,,5645000,162
59.1485700195451,5.84231322271039,Eier (Selveier),4160,,4015000,168
58.7398256012536,5.74435402777435,Eier (Selveier),4347,,4510337,122
59.2894275563654,5.23436565602314,Eier (Selveier),4276,,3877625,121
58.7206953521576,5.66154132213603,Eier (Selveier),4345,,4637500,120
60.8058020503958,11.1236124685885,Eier (Selveier),2322,Enebolig,8050000,196
62.2744022383006,10.8039406638938,Eier (Selveier),2500,Tomannsbolig,3023750,82
60.8830227361491,10.9378337860107,Eier (Selveier),2380,Leilighet,3003467,49
60.852404960081,11.1991450474384,Eier (Selveier),2324,Enebolig,5885000,166
59.4280975090437,5.46612739562988,Andel,5570,,3816300,111
58.8541,5.7167,Eier (Selveier),4319,,7071170,147
61.5313698316688,10.1422691345215,Eier (Selveier),2630,Leilighet,3860862,68
60.8092594508074,10.674991822198,Eier (Selveier),2819,Enebolig,6832500,163
60.6527621269224,10.9220643479225,Eier (Selveier),2848,Enebolig,7872502,231
58.7759,5.6177,Eier (Selveier),4352,,3472075,80
58.9498,5.7436,Eier (Selveier),4016,,5039496,68
59.0346,6.0342,Eier (Selveier),4103,,7155942,183
58.8284056260084,5.73371996999301,Eier (Selveier),4320,,4486525,83
58.9512,5.6593,Andel,4044,,5470484,75
58.8525,5.7088,Eier (Selveier),4318,,8902500,222
59.0334,6.0318,Eier (Selveier),4103,,3463333,78
58.7706,5.6761,Eier (Selveier),4353,,5872410,95
59.5578922527837,11.3389280108344,Eier (Selveier),1850,Leilighet,6141092,97
59.4937874029695,6.25138899629872,Eier (Selveier),4230,,4777500,128
58.6659930281683,5.63904670611274,Eier (Selveier),4365,,5129820,91
58.8489266169689,5.7309640069556,Andel,4319,Leilighet,5765730,91
61.9201901116824,6.08196505978588,Eier (Selveier),6774,Tomannsbolig,3549000,78
59.5418892935797,5.3518009185791,Eier (Selveier),5550,Enebolig,6365000,164
61.1021965824551,10.475807922935,Eier (Selveier),2613,Leilighet,5530782,76
59.2808624369368,5.25644302368164,Eier (Selveier),4250,,4978750,150
58.6195860621404,5.65699331148135,Eier (Selveier),4360,,3652889,85
59.1760988252561,6.06792458630067,Eier (Selveier),4139,,6712592,225
59.6205039041092,11.0250806808472,Eier (Selveier),1823,Leilighet,3826872,71
59.6209379686155,11.0240936279297,Eier (Selveier),1823,Leilighet,4136872,83
60.811566967473,11.0356157713429,Eier (Selveier),2316,Enebolig,11487000,173
61.1275167067828,10.4580300205536,Eier (Selveier),2615,Enebolig,7376342,116
60.8215904373941,11.0604014287266,Eier (Selveier),2320,Enebolig,6510000,162
58.3329952001086,6.28776232568728,Eier (Selveier),4380,Enebolig,4595000,200
60.518481460092,5.29489378255933,Eier (Selveier),5108,Enebolig,7516342,271
59.9551,11.0499,Eier (Selveier),2000,Leilighet,9535892,108
59.38219193588,5.31362419077718,Andel,5542,,4835626,129
60.3643455843385,5.33994563183686,Eier (Selveier),5073,Leilighet,4411292,59
58.8401,5.7376,Eier (Selveier),4306,,9662420,210
60.7180187513583,11.1923717236085,Eier (Selveier),2335,Leilighet,3089592,58
59.1711007836747,5.87392501802711,Eier (Selveier),4160,,8436080,244
60.8172740192695,11.0601576850378,Andel,2320,Leilighet,3914010,70
60.8172740192695,11.0601576850378,Andel,2320,Leilighet,4184010,69
60.8171475451368,11.0601364438928,Andel,2320,Leilighet,8214010,122
60.7936117117493,11.0760170356419,Andel,2317,Leilighet,5608160,85
60.7936117117493,11.0760170356419,Andel,2317,Leilighet,5408160,88
60.8910131539234,11.587186087684,Eier (Selveier),2413,Enebolig,6409920,164
60.7956711133805,11.0723618599333,Andel,2317,Leilighet,5608160,88
62.266568265095,10.7451115600107,Eier (Selveier),2500,Leilighet,2846900,94
62.2677018480408,10.7517666073806,Eier (Selveier),2500,Leilighet,2961250,54
62.2674360828138,10.7887142727139,Eier (Selveier),2500,Leilighet,2806210,94
60.8322477483414,11.1260437477326,Eier (Selveier),2323,Enebolig,7095000,187
60.6550694449561,10.9239776970029,Eier (Selveier),2848,Enebolig,6961097,224
60.9467858715923,10.7040317360738,Eier (Selveier),2390,Enebolig,4798000,177
60.8728305170763,10.9626615046777,Eier (Selveier),2380,Enebolig,6685092,153
60.7387609080399,11.3720560046739,Eier (Selveier),2332,Enebolig,3360000,69
60.9593022729582,10.6076969272444,Eier (Selveier),2836,Enebolig,7281250,228
60.2481072197225,11.689001685936,Eier (Selveier),2100,Tomannsbolig,5512000,110
61.0889,10.4835,Eier (Selveier),2614,Leilighet,7397442,100
60.8541607128091,11.2000893119007,Eier (Selveier),2324,Enebolig,5695000,157
60.8033468793964,11.0566699839554,Eier (Selveier),2315,Enebolig,7645000,162
60.9950161715348,9.23125167645936,Eier (Selveier),2900,Enebolig,5805000,187
60.9946103927298,9.23533946213012,Eier (Selveier),2900,Enebolig,6096750,159
60.9232272534823,9.40007886424589,Eier (Selveier),2910,Enebolig,4470000,141
60.7733408875625,10.7098968473377,Eier (Selveier),2816,Rekkehus,6525000,126
60.7105348549569,11.2052922660416,Eier (Selveier),2335,Tomannsbolig,5248000,131
59.0250676930578,6.01063243300449,Eier (Selveier),4100,Enebolig,5008670,122
60.7180187513583,11.1923717236085,Eier (Selveier),2335,Leilighet,2566842,50
58.9509,5.6615,Eier (Selveier),4045,Rekkehus,7620712,127
60.3643455843385,5.33994563183686,Eier (Selveier),5073,Leilighet,4411792,61
61.1021965824551,10.475807922935,Eier (Selveier),2613,Leilighet,5791922,82
59.9120295973873,11.1913208478858,Eier (Selveier),1900,Enebolig,8078842,241
58.9536956444441,5.63277806478117,Eier (Selveier),4046,Enebolig,15376370,263
58.9265,5.7235,Eier (Selveier),4020,Tomannsbolig,9391342,186
60.8472521049004,11.0419024311507,Eier (Selveier),2320,Leilighet,3011132,70
61.3127317709206,12.2674898663494,Eier (Selveier),2420,Leilighet,5389462,78
60.7180187513583,11.1923717236085,Eier (Selveier),2335,Leilighet,3899342,69
60.802129167475,10.5482630830468,Eier (Selveier),2822,Enebolig,3756250,87
61.1021965824551,10.475807922935,Eier (Selveier),2613,Leilighet,3925842,50
60.8125,11.0564,Eier (Selveier),2319,Leilighet,3175000,44
60.8125,11.0564,Eier (Selveier),2319,Leilighet,3549000,44
60.8125,11.0564,Eier (Selveier),2319,Leilighet,6671000,87
61.1021965824551,10.475807922935,Eier (Selveier),2613,Leilighet,7569842,150
60.8125,11.0564,Eier (Selveier),2319,Leilighet,6456000,85
61.8377629985419,8.57774728152617,Eier (Selveier),2686,Leilighet,4105000,106
60.8325310584365,11.1270046234131,Eier (Selveier),2323,Enebolig,6195000,142
60.4508512893095,5.30386121499986,Eier (Selveier),5106,Leilighet,3672112,50
60.9069327773261,10.9682352361651,Eier (Selveier),2386,Enebolig,5293278,155
60.2241417702655,11.630385518074,Eier (Selveier),2100,Enebolig,4893500,126
60.8542019349017,11.2000651373464,Eier (Selveier),2324,Enebolig,5535000,142
60.6210605300012,11.2532776395898,Eier (Selveier),2337,Tomannsbolig,3262000,87
60.7180423077186,11.1941486931417,Eier (Selveier),2335,Leilighet,2516132,48
60.2066827151189,11.9838663753474,Eier (Selveier),2212,Enebolig,8020000,247
58.9465217828379,5.73622368389852,Eier (Selveier),4016,Leilighet,4202540,66
60.6106,12.0058,Andel,2270,Leilighet,4320752,78
60.4105520487895,10.5316472055561,Eier (Selveier),2760,Enebolig,4646450,113
59.4308767757635,5.46425760550331,Eier (Selveier),5570,Enebolig,4609000,140
58.9465217828379,5.73622368389852,Eier (Selveier),4016,Leilighet,4201790,60
60.9145040921671,10.9515993886028,Eier (Selveier),2386,Leilighet,5818278,143
60.8541255599439,11.2000134631101,Eier (Selveier),2324,Enebolig,6495000,188
58.8525,5.7088,Eier (Selveier),4318,Enebolig,8552500,222
60.8960516181303,11.6001937970358,Eier (Selveier),2413,Enebolig,4923750,105
60.8057942957523,11.1235735657857,Eier (Selveier),2322,Enebolig,7545000,187
60.3651084340867,10.5929643429179,Eier (Selveier),2750,Tomannsbolig,5515000,136
60.4134868439734,10.5551220409946,Eier (Selveier),2770,Enebolig,5812250,170
60.8186820711447,11.059724085773,Eier (Selveier),2320,Rekkehus,5789612,114
60.7989651680138,10.6498673850548,Eier (Selveier),2819,Enebolig,7996842,138
61.8378440174215,8.57938624895159,Eier (Selveier),2686,Leilighet,2955000,76
60.8960767612552,11.6001469280854,Eier (Selveier),2413,Enebolig,4022750,69
62.2720206633494,10.7696581722728,Eier (Selveier),2500,Enebolig,2925000,204
60.8946,11.5944,Eier (Selveier),2413,Tomannsbolig,4010122,95
59.9275,11.4436,Eier (Selveier),1930,,4915000,84
59.6712631874417,9.64770923269213,Eier (Selveier),3611,,5386074,73
59.8842,11.5695,Eier (Selveier),1940,,6191000,100
59.9708928805715,11.0571580163044,Eier (Selveier),2007,Tomannsbolig,9588092,213
60.8539098968977,11.1997249914475,Eier (Selveier),2324,Enebolig,6498000,187
59.7951075660224,5.52526473999024,Eier (Selveier),5416,Enebolig,1025585,142
59.9166639810867,11.1930449613996,Eier (Selveier),1900,Enebolig,7045342,184
60.8539830517419,11.1998333107817,Annet,2324,Enebolig,5090000,113
60.2491294378366,11.69011865385,Eier (Selveier),2100,Enebolig,6490000,212
60.248767405995,11.6882830943523,Eier (Selveier),2100,Enebolig,4465000,114
61.8380769455084,8.57959297837749,Eier (Selveier),2686,Enebolig,3785000,82
60.2491480122097,11.690117912756,Eier (Selveier),2100,Enebolig,5688000,194
60.2491060714246,11.6900594143138,Eier (Selveier),2100,Enebolig,6320000,214
58.8501674750894,5.76250748805963,Andel,4327,Leilighet,1884500,66
58.4427386683157,6.00458450181955,Eier (Selveier),4372,Tomannsbolig,4603842,115
58.9604,5.7008,Eier (Selveier),4009,Enebolig,13608842,261
58.5804023901494,6.06144194511596,Eier (Selveier),4387,Enebolig,4491642,163
58.9438,5.6903,Eier (Selveier),4041,Leilighet,6112709,78
58.7796847672962,5.72079850472913,Eier (Selveier),4355,Leilighet,8311142,144
59.4053373469885,5.24637443532502,Eier (Selveier),4260,Enebolig,6016422,189
58.9574,5.6001,Eier (Selveier),4058,,3942940,80
61.1405757338288,8.82785434708323,Eier (Selveier),2973,Tomannsbolig,2990000,173
60.253,11.1941,Eier (Selveier),2072,,4877770,124
61.1410480043206,8.82657713446033,Eier (Selveier),2973,Enebolig,4507250,113
58.8678,5.7646,Eier (Selveier),4329,,7031420,176
58.9552,5.6031,Eier (Selveier),4057,,2127628,121
59.4206,5.2961,Andel,5519,,6161087,115
58.9416,5.7433,Eier (Selveier),4016,,3941332,62
58.9554,5.6035,Eier (Selveier),4057,,504093,119
58.6659930281683,5.63904670611274,Eier (Selveier),4365,,3862042,71
59.0137,6.0465,Eier (Selveier),4100,,9035092,239
59.2750470106703,5.19095021019384,Eier (Selveier),4275,,2772717,65
58.7354897455175,5.64583917395335,Eier (Selveier),4340,,6859418,113
59.0248,6.0546,Eier (Selveier),4100,,6598195,165
59.4162979951893,5.40451407173669,Eier (Selveier),5563,,4159920,89
60.0231679666197,11.1179998631628,Eier (Selveier),2016,Leilighet,5023470,88
58.8142,5.698,Eier (Selveier),4318,,4032612,149
58.9463889507113,5.58365106582642,Eier (Selveier),4057,,5570708,133
58.845,5.7057,Eier (Selveier),4318,,7923670,155
59.6044051498738,5.80801244320291,Eier (Selveier),5580,,4011140,123
59.40346705301,5.3075122833252,Eier (Selveier),5532,,5880141,167
58.7306,5.6329,Eier (Selveier),4340,,3795912,85
58.938850326672,5.58792114257812,Eier (Selveier),4056,,6428750,175
59.3825,5.4772,Eier (Selveier),5570,,891032,
58.9552,5.601,Eier (Selveier),4057,,7328542,198
58.7306,5.633,Eier (Selveier),4344,,7541142,166
58.8490346057979,5.73104917074713,Andel,4319,,5699218,86
58.9468051107959,5.58150999206586,Eier (Selveier),4057,Rekkehus,4954920,133
58.9205539190315,5.71889819243683,Eier (Selveier),4020,Leilighet,10096370,125
58.9775953934163,5.74344237511928,Eier (Selveier),4077,Leilighet,4922810,86
58.6605079923561,5.66019456341965,Eier (Selveier),4365,Enebolig,6928092,193
58.7787837712842,5.62165135946614,Eier (Selveier),4351,Leilighet,9199512,132
58.7787635483654,5.62164214347065,Eier (Selveier),4351,Leilighet,8597412,98
58.9513,5.6615,Eier (Selveier),4043,Leilighet,8924490,102
60.3981,5.1697,Eier (Selveier),5302,Tomannsbolig,6506827,153
59.3096,5.4697,Andel,5565,,3064503,73
58.9205539190315,5.71889819243683,Eier (Selveier),4020,Leilighet,10906370,132
60.4429737182956,5.17602602889326,Eier (Selveier),5310,Enebolig,7501842,199
58.9513,5.6615,Eier (Selveier),4043,Leilighet,8329370,113
58.8495625427608,5.76582062059368,Eier (Selveier),4327,,4800592,105
60.6029915177192,5.44509562542096,Eier (Selveier),5993,Enebolig,5987100,203
58.7783,5.6218,Eier (Selveier),4351,,6741271,104
59.4272080238673,5.26765135824831,Eier (Selveier),5518,Enebolig,7021000,162
58.8159,5.7016,Eier (Selveier),4312,,1856704,144
59.0652,5.9122,Eier (Selveier),4120,,7065170,147
58.8851,5.6689,Eier (Selveier),4050,Enebolig,11516342,276
59.3998845374362,5.31394958496094,Eier (Selveier),5535,Enebolig,4414750,93
59.38501,5.3025694,Andel,5538,,5147662,90
58.9205539190315,5.71889819243683,Eier (Selveier),4020,,6093789,90
59.0652,5.9123,Eier (Selveier),4120,,8662313,207
59.350042563686,5.3232898554768,Eier (Selveier),5545,,5050000,148
58.8507279992832,5.76302294741443,Eier (Selveier),4327,Leilighet,5519342,99
58.6604856717378,5.66017868032557,Eier (Selveier),4365,,6768092,193
61.31273998437,12.2675228118897,Eier (Selveier),2420,Leilighet,2362274,43
60.2941,5.2903,Eier (Selveier),5254,,4302683,66
61.9161472601864,6.00047223915144,Eier (Selveier),6770,,4479143,92
60.5567304925165,5.25815963745117,Eier (Selveier),5916,,4852036,72
60.3455108064266,4.99155257935344,Eier (Selveier),5357,,3790000,113
60.2947633701879,5.37847220047242,Eier (Selveier),5227,,5043579,106
60.0432018717966,5.51901898291685,Eier (Selveier),5680,Leilighet,3795342,106
60.5327945110614,5.02511866704953,Eier (Selveier),5314,,4963670,137
58.8381,5.7126,Eier (Selveier),4318,,9315170,184
58.8498899845074,5.76505557411791,Eier (Selveier),4327,,5543746,129
60.4438189313465,5.1740568179083,Eier (Selveier),5310,Enebolig,8411842,218
60.2190991524355,5.14700667531549,Eier (Selveier),5378,,3886995,93
60.3501393074479,5.15387535095215,Eier (Selveier),5350,,4429227,88
58.8787287393339,5.67318217761064,Eier (Selveier),4050,Rekkehus,6632842,152
58.7691792192554,5.63641548156738,Eier (Selveier),4350,,5555384,130
58.929,5.8593,Eier (Selveier),4311,,4070840,115
58.8314,5.73,Eier (Selveier),4320,,730070,78
59.2803445151343,5.25590105884931,Eier (Selveier),4250,,3888750,78
58.7753,5.8752,Eier (Selveier),4330,,1585563,288
58.7743,5.7322,Eier (Selveier),4355,,1771677,60
58.7765,5.876,Eier (Selveier),4330,,6861412,248
58.7755572537595,5.87416142110842,Eier (Selveier),4330,,4053333,115
60.7951,5.0238,Eier (Selveier),5954,,3148842,106
60.6444,5.3439,Eier (Selveier),5957,,2896342,92
60.7357,5.1585,Eier (Selveier),5955,,3722420,132
59.9185827772525,11.1913209677892,Eier (Selveier),1900,Tomannsbolig,7543842,176
59.5809420391153,11.1744115714803,Eier (Selveier),1811,Tomannsbolig,4828992,99
59.7233,9.6019,Eier (Selveier),3614,Enebolig,7007592,186
60.2845,11.1628,Eier (Selveier),2070,Leilighet,2870946,43
60.2845,11.1628,Eier (Selveier),2070,Leilighet,4323916,68
58.5397683500414,5.74883231303578,Eier (Selveier),4363,Leilighet,3599742,73
60.2845,11.1628,Eier (Selveier),2070,Leilighet,5326666,91
58.9512,5.6593,Andel,4044,Leilighet,5066932,70
58.8450487084326,5.73781490337552,Eier (Selveier),4306,Leilighet,6869890,80
58.9543029596211,5.74499838067379,Eier (Selveier),4016,Leilighet,9784120,112
58.8317,5.7732,Andel,4325,Leilighet,4095960,70
58.9271970107662,5.85147200107381,Andel,4310,Leilighet,6333602,75
60.3534085866293,4.9683457513012,Eier (Selveier),5357,,3953660,93
60.3578497548275,5.11606352291533,Eier (Selveier),5353,,5515300,81
59.8297,11.1348,Eier (Selveier),1911,Enebolig,7649929,169
60.3307079346633,5.05773244956372,Eier (Selveier),5357,,5976080,141
60.5452,5.285,Eier (Selveier),5914,,4046740,65
60.2908,5.3145,Eier (Selveier),5239,,7903865,152
59.2661438123871,5.21095275878906,Eier (Selveier),4275,,4776700,149
60.4906301479742,4.9426170566945,Eier (Selveier),5337,Leilighet,3798262,146
60.3805,5.316,Andel,5056,,4790308,64
60.2845,11.1628,Eier (Selveier),2070,,3924471,60
60.0688094059782,6.5480359862932,Andel,5750,Leilighet,3816021,79
60.2843,11.1506,Eier (Selveier),2074,,5273874,132
59.7799980343238,5.13352934759046,Eier (Selveier),5430,,650000,
59.6858108540588,9.65026797867081,Eier (Selveier),3611,,4216000,98
59.5533835557325,11.3268806552754,Eier (Selveier),1850,,5065909,84
60.2742346827794,11.1815253232788,Eier (Selveier),2070,Tomannsbolig,5016370,100
59.7715791849205,5.48646597732821,Eier (Selveier),5411,,4515000,105
59.8197547379137,5.2485466003418,Eier (Selveier),5420,,2543000,72
60.3513175594713,5.10529367446682,Eier (Selveier),5353,,6816080,160
60.3818975319785,5.31940536778207,Eier (Selveier),5058,,6561352,72
60.1095393042525,5.2089250087738,Eier (Selveier),5392,,6772200,197
61.4054,7.2879,Eier (Selveier),6868,,3446601,63
60.5542462229875,5.26761635521995,Eier (Selveier),5914,,4024467,68
60.298445436235,5.34074052872595,Eier (Selveier),5236,,9963842,184
59.9236534641092,10.5917354023367,Eier (Selveier),1357,Leilighet,6496850,56
59.698701091301,5.47216129329172,Eier (Selveier),5554,,6021924,152
59.8922396757947,10.6188485686736,Andel,1364,Leilighet,16304420,99
59.8924324670421,10.5233429472234,Eier (Selveier),1337,Leilighet,6216192,68
59.2074391582664,10.9477927051833,Eier (Selveier),1606,Leilighet,4715000,61
59.7600997191556,9.95490286431349,Eier (Selveier),3053,Enebolig,6756170,157
59.8922396757947,10.6188485686736,Andel,1364,Leilighet,20301640,121
59.8598,10.4797,Eier (Selveier),1395,Rekkehus,10732060,184
59.2074391582664,10.9477927051833,Eier (Selveier),1606,Leilighet,4208830,59
59.8922396757947,10.6188485686736,Andel,1364,Leilighet,20391340,121
58.8582383692406,5.76154019714137,Eier (Selveier),4328,Leilighet,6800000,93
58.9233,5.7298,Eier (Selveier),4018,Enebolig,13316092,267
58.9233,5.7298,Eier (Selveier),4018,Enebolig,9891342,177
58.9233,5.7298,Eier (Selveier),4018,Enebolig,9891342,188
58.9818902029441,5.73807547170783,Andel,4077,Leilighet,3906473,59
59.3918443432971,5.33682806316838,Eier (Selveier),5534,Enebolig,5254500,97
58.9221281256699,5.60994528903156,Eier (Selveier),4056,Enebolig,6279112,159
60.4197006590597,5.30464403673899,Eier (Selveier),5042,Leilighet,14359342,158
58.9086,5.725,Eier (Selveier),4032,Enebolig,11105840,187
59.7908136405485,10.2671609654885,Eier (Selveier),3403,Rekkehus,6871262,124
58.9543029596211,5.74499838067379,Eier (Selveier),4016,Leilighet,3918940,49
60.2930021928402,5.27661408728874,Eier (Selveier),5254,Leilighet,14935290,140
59.4852508191392,5.31730771668148,Eier (Selveier),5550,Enebolig,5367500,185
61.776349984731,6.1297615553078,Eier (Selveier),6823,Leilighet,3299000,93
58.8733,5.7271,Eier (Selveier),4313,Leilighet,5515540,90
58.9465217828379,5.73622368389852,Eier (Selveier),4016,Leilighet,3373420,43
58.9719205765945,5.60529865281363,Eier (Selveier),4049,Enebolig,9987500,223
58.8733,5.7271,Eier (Selveier),4313,Leilighet,5215540,90
61.1924210124765,7.21409959626146,Eier (Selveier),6854,Enebolig,5814085,166
59.8922396757947,10.6188485686736,Andel,1364,Leilighet,21741640,129
59.9201147575362,10.4577726622704,Eier (Selveier),1340,Tomannsbolig,9442592,132
58.999503286885,5.6177224037183,Eier (Selveier),4070,Enebolig,11437420,257
59.9153965224071,10.5898057172496,Eier (Selveier),1357,Leilighet,12391860,93
59.6631,10.6468,Eier (Selveier),1447,Leilighet,9713946,104
58.977,5.7068,Eier (Selveier),4025,Leilighet,8215192,96
59.8924324670421,10.5233429472234,Eier (Selveier),1337,Leilighet,4712242,50
59.6631,10.6468,Eier (Selveier),1447,Leilighet,13595069,159
59.5305752398343,5.69143295288086,Andel,5576,Leilighet,3304000,77
59.6876081719765,10.2219856170552,Eier (Selveier),3039,Enebolig,9951369,283
58.8314,5.7292,Eier (Selveier),4320,Leilighet,4604392,86
58.8733,5.7271,Eier (Selveier),4313,Leilighet,5615540,92
58.9297022754469,5.84506397943763,Eier (Selveier),4310,Enebolig,7619250,160
58.8733,5.7271,Eier (Selveier),4313,Leilighet,5915540,92
58.8314,5.7292,Eier (Selveier),4320,Leilighet,6209042,122
59.2746873921198,10.8003254329621,Eier (Selveier),1626,Andre,3501342,50
59.2484,10.934,Eier (Selveier),1615,Tomannsbolig,6773189,130
58.9512,5.6593,Andel,4044,Leilighet,6866932,85
59.7171939831725,10.1496473539206,Eier (Selveier),3032,Leilighet,10030342,128
58.9512,5.6593,Andel,4044,Leilighet,6570482,93
59.8922396757947,10.6188485686736,Andel,1364,Leilighet,26322740,173
59.8267818851456,10.4279405156186,Eier (Selveier),1388,Rekkehus,9527748,147
59.8267144790323,10.455830980291,Andel,1386,Leilighet,19007182,158
59.8275435647476,10.4294485535129,Eier (Selveier),1388,Rekkehus,9023442,129
60.8831983867535,11.540601688015,Eier (Selveier),2406,Leilighet,3008582,92
59.8963247857405,10.5660451909681,Eier (Selveier),1363,Tomannsbolig,14300120,168
59.4869449813261,5.31808774212136,Eier (Selveier),5550,Enebolig,6770000,176
59.6940250847846,5.36731117113705,Eier (Selveier),5440,Enebolig,4406250,178
61.1685194954076,5.30101115388677,Eier (Selveier),6957,Enebolig,5383790,186
61.4537,5.8572,Eier (Selveier),6800,Leilighet,7665344,141
59.3237018097925,5.59452331744158,Andel,5566,Leilighet,5140000,110
58.9294141638616,5.74671946594116,Eier (Selveier),4018,Enebolig,9671342,156
58.9438,5.6903,Eier (Selveier),4041,Leilighet,6636268,91
59.3576084867503,5.31661033630371,Eier (Selveier),5545,Enebolig,7050000,185
59.3576084867503,5.31661033630371,Eier (Selveier),5545,Enebolig,6600000,162
58.936602789771,5.57342112279637,Eier (Selveier),4056,Leilighet,4174890,79
61.6016615014771,5.13284683227539,Eier (Selveier),6908,Leilighet,3857500,83
58.8500342798876,5.76259316690809,Andel,4327,Leilighet,5306272,76
59.4315024387279,5.25644302368164,Eier (Selveier),5515,Enebolig,6900000,173
59.3576084867503,5.31661033630371,Eier (Selveier),5545,Enebolig,5280000,97
60.299,5.2736,Eier (Selveier),5252,Enebolig,9388670,167
58.9512,5.6593,Andel,4044,Leilighet,9171502,99
61.4514,5.9023,Eier (Selveier),6812,Enebolig,6618874,123
59.7797738482183,5.13353124034241,Eier (Selveier),5430,,3003750,84
60.4680792067202,5.0934563984125,Eier (Selveier),5310,,4498500,133
59.0031,5.7341,Eier (Selveier),4085,,5592139,137
59.9318393430676,11.4450196434521,Eier (Selveier),1930,Leilighet,2724370,44
58.8517656038311,5.7662609631709,Andel,4327,,4980127,76
58.7895,5.6091,Eier (Selveier),4351,,4791212,189
58.6824255251811,5.77589191687118,Eier (Selveier),4342,,2925000,70
59.9294382135382,11.4458608994885,Eier (Selveier),1930,Rekkehus,4301370,110
59.9560201285675,11.053606508519,Andel,2000,Leilighet,8271250,95
59.7294675071471,10.3048930565629,Eier (Selveier),3427,Enebolig,11836752,198
61.4543111708855,5.81401975774644,Eier (Selveier),6814,Leilighet,5169000,140
59.9153965224071,10.5898057172496,Eier (Selveier),1357,Leilighet,6650160,54
59.7172480852698,10.1503363944594,Andel,3032,Leilighet,4856064,62
62.037756332046,5.345533739958,Eier (Selveier),6740,Tomannsbolig,3990000,123
59.8340977031505,10.4128940886552,Andel,1383,Leilighet,10189169,86
60.4515122144712,5.13377879195346,Eier (Selveier),5310,Enebolig,7965342,249
60.4277703236572,5.00096840682439,Eier (Selveier),5363,Enebolig,6175000,145
59.4097922644097,5.31966817056523,Andel,5533,Leilighet,4006101,84
59.4095848856946,5.32035920159991,Andel,5533,Leilighet,4006101,73
